Cumle;Sinif
Sanki saçları yüzüme değecek, dudaklarım o saçları öpecek sanrıları içindeydim.;2
Aşk evliliği yaptığını söyleyen buruşuk yüzlü ihtiyarın hikayesi daha da vahimdi.;2
Yanı başımda duruyor nefesini yüzümde hissediyor gibiydim.;2
Kafası ise yüzünün aksine biraz daha minyon görünümlüydü.;2
Yukarıya tükürüp de yüzümüzü sıvamayalım’’ sonra dedi.;2
Şapkalarını yüzlerine doğru çekmiş hamallar Orhan’a baş selamı verdiler.;2
Fakat o eski papağın altındaki güler yüzü beni bundan alıkoyuyor.;2
Belki de onun yüzünden bu hale geldi demişti.;6
Gözyaşları solgun yüzüne doğru akmaya başladı.;2
İşte o yüzden başımı defalarca duvarlara vurmuştum.;6
Ayakta durarak bana baktı, yüzüm kan revan içinde kalmıştı.;2
Hamallardan biri Aydının yüzüne su döküyordu, diğeri de bacakları üzerine çömelmişti.;2
Taziye çadırının girişinde bekler, eline aldığı mendille yüzünü kapatır, zarı zarı ağlardı.;2
Yüzünde gerilmiş bir tebessümle gökyüzündeki çizgiye bakıyordu.;2
Eve dönelim istiyordum fakat Aydın yüzmeye doymuyordu.;4
Elleri ile yüzünün derisinin titrediğini açıkça görüyordum.;2
Beraberinde bir çuval getirseydin senin için yüz tane yakalardım diyordu.;1
Yaşlı adam yüzüne daha dikkatle baktı ve Şu kardeş katili mi?;2
 diye soruyordum, hem de yüzümü ekşiterek soruyordum.;2
Kibriti çaktığında daha çok yüzüne baktı ve ayaklarının kızardığını gördü.;2
Ellerinin titrediğini ve yüzünün gözyaşlarıyla sırılsıklam olduğunu gördüm.;2
Güneş sımsıcak çarpardı yüzümüze, su ise tuzlu ve acı olurdu.;2
Bugün tatil, arkadaşlarla göle yüzmeye gitmek istiyorduk’’ dedim.;4
Hafif eğilince bu sefer de ver Allah’ım yüzüne.;2
Yüzünü diğer tarafta tutacak olsa görmeyeceklerini sanıyordu.;2
O yüzden kendi işini kendisi halletmeliydi.;6
Yüz olarak da ailede hiç kimseye benzemediğini düşünüyordu.;2
Aydın askerlere bakarak yüzüyle bir şeylerin taklidini çıkarıyor ve askerleri güldürüyordu.;2
Ayaz birkaç saniye yüzüne baktı ve Görüyor musun Cabir?;2
Bu yüzden ne şekilde olursa olsun kendisiyle anlaşmayacaklarını biliyordu.;6
Bu yüzden sürekli ayağına dolanıp usandırmaya çalışıyordu onu.;6
Öyle ki babayı uzun zamandan beridir yüzünü yıkıyormuş gibi görüyordu.;2
Baba güler yüzüyle suyun içinde durmuş yüzünü sabunluyor ve kayboluyordu.;2
Yüzünü Ayaz’a yaklaştırarak, Anlat bakalım Ayaz ne oldu?;2
 işaret parmağını Aydın’ın yüzü önünde tutmuş sallıyordu.;2
 Aydın sessiz sessiz dinlerken o, Yüz Tümen mi?;1
en yüzü kızarmış, Giymek istiyorsan söyle diyen babaya baktı.;2
Koyu siyah saçları tüm yüzünü örtmüştü.;2
Sadece parmaklarla bile olsa babanın yüzüne veya eline yaklaşmak istiyordu.;2
Odadan gelen kötü kokulardan yüzünü ekşitti.;2
Üslubu taş gibiydi, yüzünde ise Erdebil’in kışı gibi güleç bir ifade vardı.;2
Abadani bağdaş kurup oturmuş, yüzünden eksik etmediği güleç ifadeyle havadan sudan konuşuyordu.;2
Ama utancından yüzü kızarmıştı, kendine has onurlu adımlarıyla yoluna devam etti.;2
Kalbi atmaya başladı, yüzü kıpkırmızı kesildi.;2
Yüzünü hatta tüm bedenini hızla hareket eden bir ateş topu sarmıştı.;2
Anne yüzünü nemli mendille serinlettikten sonra Ayda babanın huzurunda yatıyor olduğunu gördü.;2
Aydın da kız kardeşinin yüzünü öptü ve tebrik etti.;2
Yüzünü öperken de çaktırmadan Ayda’nın kulağına eğildi.;2
Baba: Bu saatten sonra yüzüme bakabilir mi?;2
O da yüzünün her kıvrımına gerdiği gülücüklerle kürsü gerisinden başını sallıyordu.;2
Aydın onca tartışmanın kendi yüzünden çıktığını sanıyordu.;6
Aydın, Yirmi yaşına geldim ama bugüne kadar babamın yüzüme güldüğünü görmedim dedi.;2
  Anne Aydın’ın yüzüne baktı, rengi solmuş gibi gördü onu.;2
Şapkalar yüzde  Uyku sarhoşu ve yorgun.;2
Biraz utangaçtır o yüzden dedi anne.;6
O çocukça üzüntü ve korkularını atmış, yüzüne hayat gelmişti.;2
Bu yüzden kızının gönlünü hoş tutmaya özen gösteriyordu.;6
Ona bir yararın olmuyor ya, o yüzden ananı ağlatıyor böyle.;6
İstediğin kadarını alman için yüzümü çevirdim işte dedi.;2
Bu yüzden olsa gerek baba akşam olduğuna kesinlikle inanmıştı.;6
Orhan, 110 Tümen verirsen yüz takla atar dedi.;1
Ellerini havaya kaldırdı ve Ayaz’ın yüzüne sarıldı.;2
Öperek yüzünü, Bana babalık bile yaptın, Ayaz dedi.;2
Annen kapıyı açtı, yüzüne başına vurarak ağlıyordu.;2
Ayın sönük ışığı pencereden yüzüne vuruyor ve onu daha güzel gösteriyordu.;2
Dikkat edecek olan, yüzündeki kılcal damarları rahatlıkla görebilirdi.;2
Duyduğum kadarıyla basit bir hiç yüzünden aranız açılmış.;6
Aydın pürdikkat bakıyordu Mirzayan Bey’in yüzüne.;2
Bazen yüzünü çevirmeden göz ucuyla ona bakıyordu.;2
Aydın gözlerini Surme’nin yüzünün siluetinde yumdu.;2
Mirzayan Bey, Hayır, ne güneş yüzü görebilir ne de şehirden çıkabilir.;3
Kırışmış, yaşlanmış, kesintisiz kol kanat çırpmaya çalışan cıva gibi olmuş bir yüz.;2
"Gülmeyen bir yüz; ciddi, öfkeyle karışık bir gurur.";2
Aydın zamansız bir sıcaklığın yüzüne ve kulaklarına koştuğunu sezdi.;2
Aydın’ın yüzünün karşısında dirsekleriyle masaya dayandı.;2
Eller cepte yüzde ise duruşunu daha hüzünlü gösteren bir tebessüm.;2
Lava dedim güldüm, yüzümü öbür yana döndürdüm.;2
Yüzünün, ellerim tarafından okşanmasının hoşuna gittiğini ise söylememişti bana, benim anlamam gerekiyormuş.;2
Beni öptüğü zaman, öpmenin tesirini yüzümde okumayana kadar gözlerini yummadı.;2
Elini yüzünü havuzda yıkamış olacak ki yüzündeki kıllar donmuştu.;2
Kapıyı açtığında rengi attı, yüzüme karşı afalladı birden.;2
Yüzünü avuçlarının arasında sakladı ve bir daha da cevap vermedi.;2
Zahmet çekmişmiş, söyleme yüzüme zahmetlerini istemez.;2
Zorla yemek yedirdiler ardından Orhan’dan Aydın’ın yüzünü öpmesini istedi.;2
Belki de çok yorulduk ikimiz, o yüzdendir dedi.;6
Hepsinin arkasında ise kara çarşafın içine gömülmüş, yüzünün yarısı görünen Ayda vardı.;2
Fakat tekrar o solgun yüzüm geldi gözlerinin önüne.;2
Giderek gözlerimin siyahlığı büyüdü ve daha büyüdü, öyle ki yüzümün tamamını kapladı.;2
Ardından Osmanlı pembesi yüzümü veya diliyle sevdiğinde gıdıklandığım kulak mememi.;2
Şişmiş, sararmış bir yüz, köşeleri morarmış görünüyordu, saçlar ise dağınık ve ıslaktı.;2
Çünkü artık memleket elden gitmiş olacak da o yüzden.;6
Yüzümü aynaya yaklaştırarak çirkin bir sesle, haramzade, haramzade diyeyim.;2
Ahırın soğuk duvarı yüzünün derisini tırmalıyordu.;2
  Tüm o bana çevrilmiş bakışlardan utanıyor, yüzüm kızarıyordu.;2
Yüz defadır haber vermeden bir yere gitmesin diyorum.;1
Baba karşısına dikildi ve kaşlarını dikerek yüzüne baktı.;2
Artık o sarı saçları ve makyajlı yüzü göremiyordum.;2
Daha genç olanlar yüzüne toprak parçası atıp güldüler.;2
 Beni yeni görmüş gibi yüzündeki güleç ifade aniden kuruyuverdi.;2
Yüzünü yüzüme yaklaştırarak, Ne varmış boyumda?;2
Sonra da yüzünü soğuk suyla yıkadı.;2
  Bir sağa bir sola iki tokat attım yüzüne.;2
Fakat babanın o son vasiyeti yüzünden kalmak zorundaydı.;6
Anneye söylediğimde bile yüzünü ekşitiyor, sonsuza dek sesimi kesmemi istercesine, Sana ne!;2
Ve dükkanımızdaki yüz gramlık taşın yüz gramdan daha az olduğunu düşünüyordu sürekli.;1
Aydın’ı görür görmez yüzünden düşürmediği çatık kaşlarıyla.;2
Yerlere saçılan uzun beyaz saçlarıyla yüzünün derisi alınmış iskeletlere benziyordu.;2
Çayın geri kalanını içerken tavşanların ikisinin de derisini yüzmüş, işini bitirmişti.;5
 dedi ve aklı karışmış bir halde yüzüme baktı.;2
Düzenli ama keyifli bir yanma gerilmişti yüzüne.;2
Üzeyir Garih’in labirenti adeta yüz yıllık bir tarih galerisini andırıyor.;1
Çadırlarda bir kaç yüz kişi vardı.;1
Garih ve Alaton’un şirketlerdeki hisseleri yüzde 48’er olmak üzere eşitti.;1
Kalan yüzde 2 hisse ise birlikte kurdukları vakfın üzerine geçirilmişti.;1
Portekiz’den de yüzbin kadar Yahudi, Osmanlı egemenliği altındaki topraklara göç ettiler.;1
Sayıları yüzü bulan Müslümanlar olarak bir sinagogun içindeki duruşumuzla kabullendiğimiz acaba neydi?;1
Dava, Yüz milyon dolarlık dava olarak 1998’de basına yansıdı.;1
Oysa Türkiye’de Arusiliğin tarihi neredeyse bir yüz yılı buluyor.;1
MOSSAD bu insanları bu yüzden korur şeklinde konuşuyordu.;6
Yedi bin Türk, yedi yüz bin Çinliyi nasıl ve ne ile yener?;1
Salak yüzünü buruşturdu:  - Bakacak ne var?;2
Bu söz, Salak'ın aslında sarı olan yüzünü yemyeşil bir şekle soktu.;2
Bu arada ünlü Cong-Tsunq un san ve korkunç yüzü, pencereden yeniden gözükmüştü.;2
Yüzünü, kulaklarını, alnını eliyle okşadı:  - Vay canına, yaşıyormuşum, dedi.;2
Sarayın kapısında kendisini her zamanki gibi yarım sırıtık yüzle karşılıyorlardı.;2
Bütün acuna ıssı olmak, yüzlerce cariye.;1
Senden de, senin porsuk bir dere kaplumbağasını andıran yüzünden de, artık bıktım.;2
Yüzünün bir dere kaplumbağasına benzetilmesi o kadar ağrına gitmeyecekti.;2
Sonra yabancının, dik dik yüzüne baktığını görünce sıkıntısından kıpkırmızı kesildi.;2
O gelmezse bu toplananların yüzü gülmez.;2
"O gözüktü mü Türklerin yüzü güler, cenk, kavga hevesleri şahlanır; gelecektir.";2
Birçok adam toplandılar, yedi yüz oldular.;1
Yüzünü buruşturarak Gültekin'e sordu:  - Sen gene Çinlileri temizlemişsin ha?;2
Gültekin'in yüzü güldü:  - Benim yeni yoldaşım, dedi.;2
Birer kıvılcım gibi parlayan gözlerini ıssısı Gültekin'in yüzünden ayırmıyordu.;2
Hakanın ekşiyen yüzü güldü:  - İşte bu hoş!;2
Hakan Çinlinin yüzüne tükürdü:  - Tüü!;2
Kardeşinin yüzüne bile bakmadan:  - Sen git!;2
Karşımıza üç yüz elli bin kişilik ordu çıkarmışlar.;1
Yüzünü buruşturarak çok kısık bir sesle:  - Ne istiyorsun?;2
Gültekin'in yüzü güldü:  - Tamam, şimdi tanıdım, dedi.;2
Fakat o, yüzünü buruşturdu:  - Çok fena!;2
Benim her bir tırnağımdan yüzlerce adem oğlunu birdenbire yere vuracak şimşekler çakar.;1
Benim buyruğumda yüz binlerce cin ve peri çalışır.;1
Büyücübaşının dayak töreni için geldiğini sanarak yüzünü buruşturmuştu.;2
Asena da, Başko da birer balık gibi yüzerler, birer tazı gibi kaçarlar.;4
Fakat yüzünün rengi yerinde olduğundan bir ölüye de benzemiyordu.;2
Fakat Gültekin'in vücudu gibi yüzü de sanki taş kesilmişti.;2
Sözünün burasında Gültekin'in yüzü kıpkırmızı kesildi.;2
Gültekin'in yüzünde ufacık bir hareket yoktu.;2
Yürüdü, kurtulduğunu sanarak yüzü gülen Ulufer'e yaklaştı.;2
Si-Ye-U'nun yüzü yemyeşil kesildi:  - Cong-Tsung!;2
Üç yüz milyon Çinlinin hükümdarı olduğunu düşündü.;1
Yüzünü buruşturup:  - Daha belli olmaz!;2
Çinliler Go-bi Çölünün güneyinde dörder yüz li aralıkla üç kale yaptılar.;1
Yaptığı çengin şiddetinden, Gültekin'in yüzü ter ve tozla korkunç bir şekil almıştı.;2
Ağızlarıyla tıkırtılar ve ıslığımsı sesler çıkararak, dans edercesine figürler çizip coşkuyla yüzerdi yunuslar.;4
Ay ise Alswider (esip geçen) adlı bir ata binmiş, Mani adında aydınlık yüzlü bir oğlandı.;2
Neden sonra başını kaldırdı ve kendini yukarı doğru çekip uzun kıvrımlar çizerek yüzmeye koyuldu.;4
Baldur  Çelimsiz çocuğun zihninde canlandırdığı tanrı Baldur son derece güzel ve temiz yüzlüydü.;2
Her zaman ışıl ışıl görülmeye alışılan yüzü, solgun ve kireç gibi beyazdı artık.;2
Bahçeyi süsleyen gül ağaçları savaşın getirdiği bakımsızlık yüzünden karmaşık ve çılgın bir görünüm edinmişti.;6
Bu yüzden istediğim zaman var olan masal kahramanımı özlemeyeceğim dersem yalan söylemiş olurum.;6
Nerede ve hangi saatte yüz yüze geleceğimizin bulmacasını çözmenin karşılık bulduğu günleri unutamazdım.;2
Kelimelerimin sonuna yaklaştığımı hissederken, gösterdiğim sabrı takdir edercesine tek söz söylemeden yüzüme baktı.;2
Yüz binlerce insanın yaşadığı şehirde bir insanı arayıp bulma ümidi taşımak hangi mantıkla izah edilebilirdi?;1
Ayrılışımla her şeyden kurtulacağımın zannına kapılırken, etrafımda ne varsa hepsini reddetme ile yüz yüze gelmiştim.;2
Bir kez daha yüzünü göremeyeceğimin hüznü, bir kez daha sesini duyamayacağımın acısı, sözcükleri yok etmişti.;2
Yanımda birileri olmadan, yabancı yüzlere adres sorarak yürümenin ya da otobüslere binmenin bir yararı olmayacaktı.;2
Onunla bir daha karşılaşacağıma, yüzünü göreceğime, sesini duyacağıma dair zayıf bir inanç taşıyordum.;2
Bu yüzden suyu bulamıyorsak, kaynağa ulaşıncaya dek ayakta kalmak için olası seçeneklerin varlığını hesaba katmalıyız.;6
Bu yüzden geride bıraktığım insanların başarı ve statülerine bakarak, mevcut durumumla mutsuzluğa açılan kapıya yönelecek değildim.;6
Rengarenk elbiseler içinde, hayatın en güzel gülüşlerini, en temiz yüzlerini görmüş ve şehrin havasına karışmıştı varlığı.;2
Kaygı ve telaşın yüzlerden okunduğu yığınla insanın arasında yürümenin keyifli bir tarafı kuşkusuz olamazdı.;2
Rengini kaybetmiş boyalı duvarlar, betonun sert ve sevimsiz yüzünü görenlerin kalbine kaygının yerleşmesi için yeter sebepti.;3
Resim sanatı, geçmişin karanlık tünelinde çürümeye bırakılmışken, fotoğraflar yüzlerce metre yükseklikteki binaları boydan boya kaplıyordu.;1
Derin sularda boğulma anı yaşayan birinin, suyun yüzüne çarpan kollarını görmek gibidir bu.;1
Fazla sayıda olmasa da geçmişin hatırına yüzüme açılacak kapıların var olma şansı her zaman mümkündü.;2
Bu tapınağa girildiğinde her biri farklı boyda, tende, yaşta yüzlerce kadın beklerken görülür.;1
Elindeki süpürgeyle yaprakları toplamayı bitiremeyeceğini düşünen turuncu elbiseli temizlikçi, karşı bankta yüzünü örten şapkasıyla uzanıyordu.;2
Mektuptan çok onunla yan yana geleceğim düşüncesine kapılışım yüzünden iki sorunun cevabını bulmam gerekecekti.;6
Üzerindeki incecik örtü kaldırıldığı zaman yüzü buruşuk, kazma dişli ve patlak gözlü bir kocakarıdan farkı olamazdı.;2
Bu yüzden yaşanması muhtemel kederi uzatmamak için bu gece vedalaşalım, seni görmeden, ben uyurken git, dedi.;6
Spor giyimli şişman kocayı yüzündeki düşünceli haliyle karşımda görünce soru yağmuruna tutulacağım hissine kapıldım.;2
Öyle zamanlar yaşadım ki, kapının önünde durup hüzünlü yüzüme sevecenlikle dokunacağının vehmine kapılıyordum.;2
Evin önündeki basamaklarda oturan yaşlı kadınla yüz yüze geldiğimizde bir iki dakika süren sessizlik oldu.;2
Sol yanağı üzerinde çukurlaşmış duran yara onun da yüzünü diğerlerininki gibi kalıbı bozuk gösteriyordu.;2
Ayaz başını hafifçe öne eğerek Orhan’ın yüzüne baktı ve ona, Kardeş, tez ol!;2
Sürekli başı önündeydi, bedeni ise ağır, bu yüzden kartopları ister istemez boynunun arkasına isabet ediyordu.;6
Ardından yüzünü babaya yaklaştırarak, Komünistlerin yeşil bahçesini ve gençleri o bahçeyle kandırdıklarını duydun mu?;2
Bir anda yüzünü çevirdi ve göle bakarak, İçimden sana suya atlayalım mı demek geliyor diye söylendi.;2
O sırada babanın hayatta olduğu ve öğleden sonraları gamsız tasasız o tuzlu sularda yüzdüğümüz yılları hatırladım.;4
Birkaç basamak çıkıp yüzünü öpmek istedi ama Ayaz hafifçe geri çekilerek bıyıklarını salladı.;2
Aslında durup izlemek istemiyor değillerdi, zaten baba da bu yüzden soğuk terler döküyordu ya.;6
Hıçkırıklara boğulan Ayaz arka cebinden çıkardığı mendille yüzünü tutmuştu, öyle acılı ağlıyordu ki babayı bile ağlatmıştı.;2
Kaşık kaşık yediriyordu yemeğini, elini yüzünü yıkıyor, altına leğen koyuyor ve çarşaflarını değiştiriyordu.;2
Sonraları o kocaman odada bu hatıraları düşünürken babayı yüzü nü sabunla gölde yıkarken görüyordu.;2
Baba yaptığı yüz şekilleriyle Aydın’ı güldürüp olduğu yerden avucuna su alarak üzerine savurdu.;2
Etraftaki sobaların ısısından yüzünde güller açmıştı ve iki de bir de dönüp anneye, Bak görüyor musun?;2
Ortada birkaç fare, bir kedi, yüzlerce hamamböceği, sinek, sivrisinek ve tahtakurusu leşi vardı.;1
Senin gözün çıksın be adam, yapmasaydın öyleyse dedi ve yüzüne okkalı bir tane yedi.;2
Yüzünün resmi çizilen bir kadın gibi hiçbir şeye bakmadan ve gözlerini kırpmaksızın uzaklara dalmıştı.;2
En son büyükbaba ve halalar gelmişti, o yıldan sonra kimsenin yüzünü görebildik mi?;2
Azerice birkaç rubai, gazel, mesnevi, onlarca kıt’a ve belki de yüzlerce modern şiir yazmıştı.;1
Birkaç gece önce Galost bir şeyler anlattı ama kafam biraz hoştu, o yüzden pek anlayamadım dedi.;6
Bugün benim için çok büyük bir gün dedi ve yüzünün şişkin ve kızarmış olduğu kokusunu aldım.;2
Kaç yıl babanla senin yüzünden tartıştık durduk, şimdi de bu belaya giriftar oldum görüyorsun.;6
Benim solgun yüzüm bile zihninde bir an olsun sabit durmuyordu, rahatça izleyemiyordu beni.;2
Öyle yürüsün ki selam verdiklerinde selam verenin yüzüne dönüp bakmadan sadece aleyküm demekle yetinsin.;2
